Heures_Etudiees,Presence,Implication_Parentale,Acces_aux_Ressources,Activites_Extrascolaires,Heures_Sommeil,Scores_Precedents,Niveau_Motivation,Acces_Internet,Sessions_Tutorat,Revenu_Famille,Qualite_Enseignant,Type_Ecole,Influence_Entourage,Activite_Physique,Troubles_Apprentissage,Niveau_Education_Parents,Distance_Maison,Genre,Score_Examen
22,63,Bas,Bas,Oui,7,53,Moyen,Oui,1,Haut,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Homme,62
11,78,Haut,Haut,Non,8,63,Bas,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Femme,64
25,82,Haut,Haut,Non,8,94,Bas,Oui,2,Bas,Moyen,Publique,Neutre,3,Non,Lycee,Moderee,Homme,70
16,61,Moyen,Bas,Non,4,86,Moyen,Oui,3,Moyen,Haut,Publique,Positif,4,Non,Lycee,Proche,Femme,63
12,65,Bas,Moyen,Non,7,65,Moyen,Oui,2,Moyen,Moyen,Publique,Neutre,2,Non,Lycee,Proche,Homme,60
15,78,Moyen,Haut,Oui,9,63,Moyen,Non,2,Moyen,Moyen,Privee,Positif,3,Non,Master,Loin,Femme,65
20,73,Haut,Moyen,Oui,9,92,Moyen,Oui,2,Moyen,Haut,Publique,Positif,3,Non,Licence,Proche,Homme,69
23,60,Haut,Moyen,Oui,8,69,Moyen,Oui,1,Bas,Moyen,Privee,Positif,4,Non,Licence,Proche,Homme,66
25,82,Moyen,Haut,Oui,7,81,Moyen,Oui,2,Moyen,Moyen,Privee,Neutre,2,Non,Master,Moderee,Homme,71
19,89,Moyen,Moyen,Non,6,55,Moyen,Oui,1,Bas,Moyen,Privee,Neutre,3,Non,Master,Moderee,Femme,67
11,93,Haut,Moyen,Non,9,94,Moyen,Oui,4,Bas,Haut,Publique,Neutre,4,Non,Lycee,Moderee,Homme,69
22,79,Moyen,Moyen,Non,9,76,Moyen,Oui,1,Bas,Moyen,Privee,Positif,2,Non,Lycee,Proche,Homme,67
22,65,Bas,Moyen,Oui,6,74,Haut,Oui,2,Moyen,Moyen,Publique,Positif,1,Non,Licence,Proche,Homme,65
15,96,Haut,Moyen,Non,7,74,Moyen,Oui,2,Bas,Bas,Privee,Positif,2,Non,Lycee,Loin,Homme,68
18,68,Moyen,Haut,Oui,8,83,Bas,Oui,1,Bas,Moyen,Publique,Positif,2,Non,Licence,Proche,Homme,65
23,73,Haut,Haut,Non,6,50,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Licence,Proche,Homme,68
27,97,Haut,Haut,Non,8,72,Moyen,Oui,6,Bas,Moyen,Publique,Neutre,2,Non,Licence,Proche,Femme,76
20,80,Moyen,Moyen,Non,10,84,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,4,Non,Licence,Proche,Homme,68
27,87,Haut,Bas,Oui,6,91,Bas,Oui,4,Haut,Moyen,Publique,Neutre,4,Non,Lycee,Moderee,Homme,72
9,87,Haut,Moyen,Non,6,82,Moyen,Oui,0,Bas,Moyen,Publique,Negative,3,Non,Licence,Proche,Femme,65
16,71,Moyen,Haut,Oui,6,52,Bas,Oui,0,Haut,Haut,Publique,Neutre,1,Non,Lycee,Loin,Homme,62
18,66,Haut,Haut,Non,9,62,Moyen,Oui,2,Haut,Moyen,Publique,Neutre,4,Non,Lycee,Moderee,Femme,65
11,72,Bas,Moyen,Non,8,94,Haut,Oui,1,Bas,Bas,Publique,Positif,2,Non,Lycee,Proche,Homme,62
2,99,Moyen,Bas,Oui,9,52,Bas,Oui,0,Moyen,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Homme,62
12,65,Moyen,Bas,Oui,6,86,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Master,Proche,Femme,62
23,79,Haut,Moyen,Oui,7,54,Moyen,Oui,2,Bas,Moyen,Privee,Neutre,4,Non,Licence,Moderee,Femme,68
16,79,Moyen,Moyen,Non,8,89,Moyen,Oui,0,Bas,Haut,Privee,Neutre,4,Non,Lycee,Proche,Homme,65
23,100,Moyen,Moyen,Non,6,65,Bas,Oui,1,Moyen,Haut,Publique,Neutre,2,Oui,Lycee,Proche,Femme,70
19,92,Moyen,Moyen,Oui,6,88,Bas,Oui,1,Haut,Moyen,Publique,Positif,2,Non,Master,Proche,Homme,71
11,94,Moyen,Moyen,Non,9,66,Moyen,Non,2,Bas,Haut,Privee,Positif,2,Non,Lycee,Moderee,Homme,65
23,87,Haut,Haut,Oui,9,96,Haut,Oui,1,Moyen,Moyen,Privee,Positif,1,Non,Licence,Proche,Femme,73
14,82,Moyen,Moyen,Oui,8,83,Moyen,Oui,0,Moyen,Moyen,Publique,Negative,2,Non,Lycee,Moderee,Homme,64
15,67,Bas,Moyen,Oui,6,83,Bas,Oui,3,Moyen,Bas,Publique,Positif,3,Non,Lycee,Moderee,Homme,62
9,72,Moyen,Haut,Oui,10,91,Moyen,Non,1,Haut,Moyen,Publique,Neutre,2,Non,Lycee,Loin,Femme,62
15,99,Bas,Moyen,Oui,5,75,Bas,Oui,2,Moyen,Bas,Publique,Neutre,1,Non,Licence,Moderee,Homme,67
23,94,Moyen,Haut,Oui,8,94,Bas,Oui,2,Moyen,Haut,Publique,Positif,2,Non,Lycee,Proche,Homme,73
11,84,Moyen,Moyen,Oui,7,85,Haut,Oui,3,Moyen,Moyen,Publique,Neutre,4,Non,Licence,Moderee,Femme,67
21,62,Haut,Moyen,Oui,5,84,Moyen,Oui,5,Bas,Moyen,Publique,Positif,4,Non,Lycee,Proche,Femme,67
13,85,Haut,Haut,Oui,7,61,Haut,Oui,3,Moyen,Haut,Publique,Positif,2,Non,Lycee,Moderee,Femme,69
14,81,Moyen,Haut,Non,9,90,Moyen,Oui,3,Haut,Haut,Publique,Neutre,3,Non,Master,Proche,Homme,69
18,83,Bas,Moyen,Non,8,100,Moyen,Oui,1,Bas,Haut,Privee,Negative,2,Non,Lycee,Proche,Femme,66
16,90,Moyen,Moyen,Non,4,58,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Lycee,Moderee,Femme,66
20,86,Moyen,Moyen,Oui,8,89,Moyen,Oui,1,Bas,Moyen,Publique,Negative,3,Non,Master,Proche,Homme,69
21,91,Haut,Moyen,Non,6,100,Moyen,Oui,0,Haut,Moyen,Privee,Neutre,2,Non,Master,Proche,Femme,72
9,74,Moyen,Haut,Non,7,66,Bas,Oui,1,Haut,Haut,Privee,Neutre,3,Non,Lycee,Loin,Femme,62
26,98,Moyen,Bas,Oui,9,73,Haut,Oui,1,Haut,Bas,Publique,Neutre,6,Non,Master,Moderee,Homme,73
16,94,Moyen,Moyen,Non,7,76,Bas,Oui,2,Moyen,Moyen,Publique,Neutre,3,Oui,Lycee,Proche,Femme,67
19,78,Moyen,Moyen,Oui,9,74,Bas,Oui,2,Bas,Moyen,Publique,Positif,5,Non,Lycee,Moderee,Femme,66
26,89,Moyen,Bas,Oui,10,61,Bas,Oui,0,Moyen,Haut,Publique,Neutre,3,Non,Lycee,Moderee,Femme,68
25,93,Moyen,Haut,Non,5,90,Bas,Oui,1,Moyen,Moyen,Publique,Positif,2,Non,Licence,Proche,Homme,72
19,88,Bas,Moyen,Oui,8,59,Moyen,Oui,2,Moyen,Moyen,Privee,Neutre,4,Non,Lycee,Proche,Homme,67
22,88,Moyen,Moyen,Oui,10,72,Moyen,Oui,2,Bas,Haut,Publique,Neutre,2,Non,Lycee,Moderee,Femme,69
25,87,Haut,Bas,Non,6,51,Bas,Oui,3,Moyen,Moyen,Publique,Neutre,3,Non,Master,Proche,Homme,70
21,87,Moyen,Haut,Non,7,100,Bas,Oui,1,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,70
14,92,Moyen,Haut,Oui,9,58,Haut,Oui,1,Haut,Bas,Publique,Positif,2,Non,Lycee,Proche,Homme,69
22,94,Moyen,Haut,Non,6,80,Bas,Oui,0,Haut,Moyen,Privee,Positif,2,Non,Master,Proche,Homme,72
20,93,Moyen,Moyen,Oui,6,95,Bas,Oui,1,Moyen,Haut,Publique,Negative,4,Non,Licence,Moderee,Homme,70
16,78,Moyen,Bas,Non,7,85,Moyen,Oui,4,Moyen,Moyen,Publique,Neutre,2,Oui,Lycee,Proche,Homme,65
30,79,Haut,Moyen,Non,6,65,Moyen,Oui,1,Bas,Moyen,Publique,Negative,4,Non,Master,Proche,Femme,70
16,89,Haut,Moyen,Non,9,96,Moyen,Oui,2,Moyen,Bas,Publique,Positif,3,Non,Licence,Loin,Homme,69
22,83,Bas,Haut,Oui,6,80,Moyen,Oui,2,Moyen,Moyen,Publique,Positif,5,Non,Lycee,Moderee,Femme,69
18,92,Moyen,Moyen,Non,4,88,Moyen,Oui,3,Haut,Moyen,Publique,Neutre,2,Non,Lycee,Moderee,Homme,69
18,84,Haut,Haut,Oui,8,92,Bas,Oui,0,Bas,Haut,Publique,Negative,3,Non,Licence,Proche,Femme,69
17,87,Moyen,Moyen,Oui,9,53,Bas,Oui,3,Bas,Moyen,Publique,Positif,3,Non,Master,Moderee,Femme,67
11,97,Bas,Bas,Oui,7,69,Moyen,Oui,3,Bas,Moyen,Publique,Positif,2,Non,Lycee,Proche,Femme,66
21,93,Bas,Moyen,Non,8,82,Moyen,Oui,2,Moyen,Haut,Privee,Neutre,4,Non,Licence,Proche,Homme,70
7,84,Moyen,Moyen,Oui,5,96,Moyen,Non,1,Bas,Bas,Publique,Positif,3,Oui,Lycee,Proche,Homme,62
25,72,Moyen,Moyen,Oui,4,92,Haut,Oui,1,Bas,Moyen,Privee,Negative,2,Oui,Lycee,Proche,Homme,66
20,77,Bas,Bas,Non,6,59,Bas,Oui,1,Haut,Moyen,Publique,Negative,2,Non,Lycee,Moderee,Femme,62
10,67,Haut,Haut,Non,6,61,Moyen,Oui,0,Bas,Haut,Privee,Neutre,2,Non,Lycee,Proche,Femme,61
18,77,Haut,Moyen,Oui,4,80,Moyen,Oui,1,Moyen,Bas,Privee,Negative,2,Non,Licence,Proche,Homme,66
33,66,Moyen,Moyen,Non,8,77,Moyen,Oui,2,Moyen,Bas,Publique,Neutre,3,Non,Lycee,Proche,Homme,68
26,71,Moyen,Moyen,Oui,7,91,Moyen,Non,2,Bas,Moyen,Privee,Neutre,3,Non,Lycee,Moderee,Femme,66
27,68,Haut,Moyen,Non,8,70,Haut,Oui,0,Moyen,Moyen,Privee,Positif,3,Non,Master,Proche,Homme,68
24,84,Haut,Bas,Non,7,65,Bas,Oui,3,Moyen,Haut,Publique,Positif,3,Non,Lycee,Proche,Femme,69
24,98,Haut,Moyen,Oui,6,97,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,4,Non,Licence,Loin,Homme,74
33,67,Moyen,Moyen,Oui,6,93,Haut,Oui,0,Bas,Haut,Publique,Neutre,3,Non,Lycee,Loin,Femme,68
15,73,Moyen,Bas,Oui,7,51,Moyen,Oui,2,Bas,Haut,Privee,Negative,3,Non,Lycee,Moderee,Homme,61
24,95,Moyen,Bas,Oui,6,73,Moyen,Non,3,Bas,Moyen,Publique,Positif,2,Non,Lycee,Moderee,Homme,69
23,63,Moyen,Bas,Oui,6,87,Bas,Oui,1,Moyen,Moyen,Publique,Neutre,2,Non,Master,Proche,Homme,64
14,91,Moyen,Moyen,Oui,8,93,Moyen,Oui,0,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Moderee,Homme,67
24,71,Moyen,Moyen,Oui,5,74,Moyen,Oui,1,Moyen,Moyen,Privee,Positif,3,Non,Lycee,Proche,Homme,67
14,79,Moyen,Moyen,Oui,6,70,Moyen,Oui,1,Bas,Moyen,Publique,Positif,6,Non,Licence,Moderee,Homme,65
16,90,Moyen,Moyen,Non,7,54,Haut,Non,2,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,67
14,74,Moyen,Haut,Non,5,95,Haut,Oui,1,Bas,Haut,Publique,Positif,3,Oui,Licence,Proche,Homme,66
16,95,Moyen,Bas,Non,6,83,Bas,Oui,2,Bas,Haut,Privee,Neutre,3,Non,Lycee,Proche,Femme,68
5,70,Haut,Haut,Oui,8,55,Moyen,Oui,3,Bas,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,62
17,81,Moyen,Haut,Non,8,86,Moyen,Oui,1,Moyen,Moyen,Privee,Neutre,3,Non,Master,Proche,Homme,68
13,85,Haut,Bas,Oui,6,72,Moyen,Oui,2,Bas,Moyen,Publique,Positif,1,Non,Licence,Moderee,Femme,66
16,81,Moyen,Haut,Non,9,54,Moyen,Oui,3,Moyen,Haut,Publique,Negative,3,Non,Master,Moderee,Homme,67
14,84,Bas,Haut,Non,6,61,Bas,Oui,1,Haut,Moyen,Publique,Positif,2,Non,Licence,Loin,Homme,64
18,63,Haut,Bas,Non,6,94,Moyen,Oui,2,Moyen,Haut,Publique,Neutre,2,Oui,Lycee,Proche,Homme,63
12,65,Bas,Moyen,Oui,6,64,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Licence,Proche,Femme,61
16,61,Haut,Moyen,Non,4,54,Bas,Oui,1,Bas,Moyen,Privee,Neutre,2,Non,Lycee,Proche,Femme,60
26,69,Haut,Bas,Non,10,87,Bas,Oui,2,Moyen,Bas,Publique,Positif,2,Non,Master,Proche,Homme,67
20,80,Moyen,Haut,Oui,7,58,Bas,Non,0,Moyen,Moyen,Publique,Neutre,2,Non,Licence,Proche,Femme,65
23,88,Haut,Haut,Non,7,94,Bas,Non,3,Bas,Moyen,Privee,Positif,1,Non,Lycee,Proche,Homme,71
15,95,Bas,Bas,Non,5,67,Haut,Oui,3,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Moderee,Femme,67
14,90,Haut,Moyen,Oui,5,84,Moyen,Oui,0,Bas,Moyen,Publique,Negative,3,Non,Master,Proche,Femme,68
21,87,Bas,Moyen,Oui,6,66,Moyen,Oui,1,Bas,Bas,Publique,Negative,2,Non,Lycee,Moderee,Femme,65
22,85,Bas,Moyen,Oui,4,79,Moyen,Oui,1,Haut,Bas,Publique,Positif,2,Non,Licence,Proche,Homme,68
21,96,Moyen,Moyen,Oui,5,71,Moyen,Oui,2,Bas,Haut,Publique,Negative,4,Non,Lycee,Moderee,Homme,70
15,61,Moyen,Moyen,Non,5,59,Haut,Oui,0,Bas,Haut,Publique,Neutre,4,Non,Lycee,Proche,Femme,61
16,67,Moyen,Moyen,Oui,5,56,Bas,Oui,1,Bas,Moyen,Publique,Negative,2,Non,Licence,Proche,Femme,61
10,85,Moyen,Haut,Oui,5,92,Moyen,Oui,0,Bas,Haut,Privee,Positif,4,Oui,Lycee,Loin,Femme,65
23,82,Bas,Moyen,Oui,6,86,Moyen,Oui,0,Haut,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Homme,68
12,94,Moyen,Bas,Oui,9,89,Moyen,Oui,1,Bas,Bas,Privee,Negative,3,Non,Lycee,Proche,Homme,66
15,62,Bas,Haut,Non,10,96,Bas,Oui,0,Moyen,Haut,Privee,Positif,4,Non,Lycee,Loin,Homme,62
21,77,Moyen,Bas,Oui,8,59,Moyen,Oui,3,Bas,Moyen,Privee,Positif,2,Non,Lycee,Proche,Homme,66
12,85,Moyen,Haut,Oui,6,82,Moyen,Oui,1,Haut,Moyen,Publique,Neutre,2,Non,Lycee,Loin,Homme,66
28,62,Moyen,Moyen,Non,9,64,Haut,Oui,1,Bas,Moyen,Privee,Negative,2,Non,Master,Proche,Homme,65
25,85,Haut,Haut,Non,9,68,Moyen,Oui,1,Haut,Moyen,Publique,Negative,3,Non,Master,Loin,Femme,71
12,92,Haut,Bas,Oui,7,89,Moyen,Oui,1,Moyen,Haut,Privee,Neutre,2,Non,Master,Moderee,Homme,68
22,94,Bas,Haut,Oui,7,81,Moyen,Oui,2,Moyen,Haut,Publique,Neutre,4,Non,Lycee,Loin,Homme,71
27,73,Bas,Bas,Non,9,97,Moyen,Oui,2,Moyen,Haut,Publique,Neutre,1,Non,Lycee,Proche,Femme,67
23,87,Moyen,Bas,Oui,6,93,Moyen,Oui,1,Haut,Haut,Privee,Positif,4,Non,Master,Proche,Femme,72
17,81,Haut,Moyen,Non,9,64,Moyen,Oui,0,Haut,Moyen,Publique,Positif,3,Oui,Lycee,Loin,Homme,65
19,93,Moyen,Moyen,Non,7,84,Haut,Non,0,Moyen,Bas,Publique,Neutre,2,Non,Licence,Proche,Homme,68
34,82,Moyen,Haut,Oui,9,87,Haut,Oui,3,Bas,Moyen,Publique,Positif,4,Non,Lycee,Proche,Femme,75
16,92,Bas,Haut,Oui,8,63,Moyen,Oui,2,Bas,Moyen,Publique,Neutre,4,Non,Licence,Moderee,Homme,68
30,62,Bas,Bas,Oui,7,97,Moyen,Oui,0,Haut,Moyen,Privee,Neutre,5,Non,Licence,Proche,Femme,66
19,64,Bas,Moyen,Non,8,59,Bas,Oui,2,Moyen,Moyen,Publique,Negative,4,Non,Licence,Moderee,Femme,61
21,84,Moyen,Moyen,Oui,6,52,Bas,Oui,1,Moyen,Haut,Publique,Neutre,2,Oui,Licence,Loin,Femme,65
24,64,Moyen,Moyen,Oui,8,90,Haut,Oui,0,Bas,Haut,Publique,Negative,3,Non,Lycee,Proche,Homme,65
22,73,Bas,Moyen,Oui,9,72,Bas,Oui,3,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,66
10,75,Haut,Moyen,Non,9,81,Moyen,Oui,3,Bas,Haut,Publique,Negative,5,Non,Lycee,Proche,Femme,65
29,73,Moyen,Moyen,Non,7,76,Moyen,Oui,2,Bas,Haut,Privee,Neutre,3,Non,Lycee,Proche,Femme,68
22,75,Moyen,Bas,Oui,5,66,Bas,Oui,2,Bas,Moyen,Publique,Positif,2,Non,Lycee,Loin,Homme,80
11,97,Moyen,Moyen,Oui,8,83,Bas,Oui,4,Moyen,Haut,Privee,Negative,2,Non,Lycee,Loin,Homme,68
25,94,Haut,Haut,Non,5,71,Bas,Oui,4,Moyen,Haut,Publique,Negative,4,Non,Licence,Proche,Femme,74
19,61,Moyen,Moyen,Non,7,74,Bas,Oui,2,Haut,Moyen,Publique,Negative,3,Non,Master,Loin,Homme,62
14,75,Bas,Bas,Non,10,88,Moyen,Oui,2,Bas,Moyen,Privee,Negative,3,Non,Licence,Moderee,Femme,62
18,82,Moyen,Moyen,Non,7,88,Moyen,Oui,3,Bas,Moyen,Publique,Negative,3,Non,Licence,Moderee,Femme,67
25,99,Moyen,Bas,Non,5,79,Bas,Oui,2,Bas,Moyen,Publique,Positif,4,Non,Licence,Proche,Femme,71
15,64,Haut,Haut,Oui,9,55,Haut,Oui,1,Moyen,Bas,Publique,Neutre,3,Non,Licence,Proche,Femme,64
24,88,Bas,Moyen,Non,8,58,Moyen,Oui,1,Bas,Haut,Publique,Negative,3,Non,Lycee,Proche,Homme,67
11,97,Moyen,Haut,Oui,8,60,Moyen,Oui,0,Moyen,Bas,Privee,Positif,3,Non,Lycee,Proche,Homme,67
29,94,Bas,Haut,Oui,4,95,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,5,Non,Lycee,Proche,Homme,74
20,61,Bas,Moyen,Non,6,52,Moyen,Oui,2,Bas,Bas,Privee,Negative,2,Non,Master,Proche,Homme,60
25,73,Bas,Moyen,Oui,5,79,Moyen,Oui,1,Bas,Moyen,Privee,Neutre,5,Non,Lycee,Moderee,Femme,65
9,94,Haut,Bas,Non,6,66,Bas,Oui,0,Bas,Haut,Publique,Positif,3,Non,Licence,Proche,Homme,66
24,76,Haut,Bas,Oui,7,72,Bas,Oui,1,Haut,Moyen,Publique,Positif,2,Non,Licence,Moderee,Homme,67
22,95,Moyen,Moyen,Non,5,97,Moyen,Oui,0,Bas,Bas,Publique,Neutre,3,Non,Lycee,Moderee,Homme,69
19,68,Haut,Haut,Non,7,51,Moyen,Non,1,Haut,Moyen,Publique,Positif,1,Non,Lycee,Moderee,Femme,64
20,93,Haut,Moyen,Non,7,60,Haut,Oui,0,Bas,Haut,Publique,Neutre,3,Non,Lycee,Proche,Homme,69
21,75,Moyen,Bas,Oui,8,75,Haut,Oui,1,Moyen,Moyen,Privee,Negative,2,Non,Lycee,Moderee,Homme,65
20,67,Bas,Bas,Oui,7,98,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,4,Non,Licence,Proche,Homme,64
21,70,Moyen,Moyen,Non,8,74,Bas,Oui,2,Moyen,Moyen,Publique,Positif,3,Non,Master,Loin,Homme,65
25,96,Moyen,Haut,Non,8,88,Moyen,Oui,0,Bas,Moyen,Privee,Neutre,1,Non,Lycee,Proche,Homme,71
26,74,Haut,Moyen,Non,6,62,Moyen,Oui,0,Bas,Moyen,Privee,Neutre,3,Non,Lycee,Proche,Femme,66
12,97,Moyen,Bas,Oui,7,69,Bas,Oui,0,Bas,Haut,Publique,Positif,5,Non,Lycee,Proche,Femme,67
18,89,Moyen,Moyen,Non,7,66,Moyen,Oui,2,Moyen,Moyen,Publique,Positif,3,Non,Licence,Moderee,Homme,68
14,83,Bas,Bas,Non,4,81,Bas,Oui,1,Bas,Moyen,Publique,Negative,4,Oui,Lycee,Moderee,Homme,61
11,74,Haut,Moyen,Non,8,68,Bas,Oui,0,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Moderee,Homme,62
21,85,Moyen,Haut,Oui,6,92,Moyen,Oui,1,Moyen,Haut,Publique,Neutre,2,Oui,Lycee,Moderee,Homme,69
29,79,Moyen,Haut,Non,5,89,Moyen,Oui,0,Haut,Haut,Publique,Neutre,3,Non,Master,Proche,Femme,72
19,79,Haut,Haut,Oui,9,85,Moyen,Oui,0,Moyen,Moyen,Publique,Positif,2,Non,Lycee,Moderee,Homme,68
22,81,Moyen,Moyen,Oui,7,77,Bas,Oui,2,Moyen,Moyen,Publique,Positif,3,Non,Master,Loin,Femme,68
24,68,Moyen,Moyen,Oui,10,73,Bas,Oui,1,Moyen,Moyen,Publique,Neutre,4,Oui,Lycee,Moderee,Femme,64
22,66,Moyen,Haut,Non,8,95,Bas,Oui,3,Moyen,Moyen,Privee,Positif,3,Non,Lycee,Moderee,Femme,67
16,72,Moyen,Moyen,Oui,6,66,Bas,Oui,0,Bas,Moyen,Privee,Positif,4,Non,Licence,Proche,Homme,63
27,75,Moyen,Moyen,Oui,7,51,Haut,Oui,1,Moyen,Bas,Publique,Negative,2,Non,Master,Proche,Homme,67
29,99,Haut,Moyen,Oui,8,98,Haut,Non,5,Bas,Bas,Publique,Neutre,2,Non,Master,Proche,Homme,77
21,100,Moyen,Moyen,Non,6,67,Moyen,Oui,0,Haut,Moyen,Publique,Positif,3,Non,Lycee,Loin,Homme,70
27,68,Moyen,Moyen,Oui,7,95,Bas,Oui,0,Moyen,Moyen,Publique,Positif,4,Non,Lycee,Proche,Homme,67
20,74,Moyen,Haut,Oui,9,60,Moyen,Non,1,Bas,Moyen,Publique,Positif,3,Non,Lycee,Moderee,Femme,64
18,93,Bas,Moyen,Oui,7,69,Moyen,Oui,0,Bas,Moyen,Publique,Neutre,2,Non,Licence,Proche,Homme,67
11,86,Moyen,Moyen,Non,5,75,Moyen,Oui,1,Moyen,Bas,Publique,Neutre,4,Non,Master,Moderee,Femme,65
27,83,Moyen,Moyen,Non,10,95,Moyen,Oui,0,Haut,Bas,Privee,Neutre,4,Non,Lycee,Moderee,Femme,69
15,70,Bas,Moyen,Non,8,63,Bas,Oui,0,Moyen,Moyen,Privee,Positif,4,Non,Lycee,Moderee,Femme,61
9,97,Haut,Moyen,Non,6,68,Bas,Oui,5,Moyen,Moyen,Privee,Neutre,3,Non,Licence,Proche,Homme,69
24,80,Moyen,Haut,Non,5,51,Moyen,Oui,3,Haut,Bas,Publique,Positif,2,Non,Lycee,Proche,Femme,68
30,88,Haut,Moyen,Oui,6,64,Moyen,Oui,1,Haut,Moyen,Publique,Neutre,2,Non,Licence,Proche,Femme,73
28,69,Bas,Moyen,Non,8,77,Moyen,Oui,3,Moyen,Moyen,Publique,Neutre,4,Non,Licence,Moderee,Femme,67
22,80,Moyen,Haut,Non,7,63,Moyen,Oui,1,Haut,Moyen,Publique,Positif,3,Non,Licence,Proche,Homme,69
15,98,Moyen,Moyen,Oui,9,98,Haut,Oui,0,Moyen,Moyen,Privee,Positif,3,Non,Lycee,Proche,Femme,71
25,71,Haut,Moyen,Oui,7,96,Bas,Oui,2,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,69
22,77,Moyen,Moyen,Oui,7,74,Haut,Oui,2,Bas,Bas,Privee,Negative,4,Non,Licence,Proche,Homme,67
11,68,Bas,Haut,Oui,8,50,Bas,Oui,2,Bas,Haut,Privee,Positif,4,Non,Lycee,Proche,Femme,61
23,91,Moyen,Haut,Oui,7,75,Bas,Oui,2,Bas,Haut,Publique,Negative,2,Non,Lycee,Loin,Homme,69
14,91,Moyen,Moyen,Oui,7,95,Moyen,Oui,2,Haut,Haut,Publique,Positif,2,Non,Lycee,Moderee,Homme,70
4,61,Bas,Haut,Oui,6,63,Moyen,Oui,4,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Moderee,Homme,59
21,65,Moyen,Bas,Oui,5,98,Haut,Non,2,Bas,Moyen,Privee,Positif,4,Non,Master,Proche,Homme,66
16,77,Haut,Haut,Non,7,92,Bas,Oui,2,Moyen,Moyen,Publique,Negative,2,Non,Licence,Proche,Homme,67
20,92,Bas,Haut,Oui,8,89,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Lycee,Moderee,Femme,69
22,87,Moyen,Haut,Oui,7,75,Moyen,Oui,0,Moyen,Haut,Publique,Positif,2,Oui,Licence,Proche,Femme,70
5,89,Moyen,Moyen,Oui,4,76,Haut,Oui,2,Moyen,Moyen,Publique,Neutre,3,Non,Licence,Proche,Homme,65
20,78,Moyen,Moyen,Non,6,77,Moyen,Oui,3,Moyen,Moyen,Privee,Positif,3,Non,Lycee,Moderee,Homme,67
26,89,Moyen,Bas,Non,7,100,Bas,Oui,0,Moyen,Bas,Publique,Neutre,3,Non,Lycee,Proche,Femme,69
21,79,Moyen,Bas,Non,8,73,Moyen,Oui,1,Bas,Bas,Publique,Neutre,2,Non,Lycee,Proche,Femme,64
14,72,Moyen,Haut,Non,9,53,Moyen,Oui,4,Moyen,Moyen,Publique,Negative,3,Non,Master,Proche,Homme,65
21,87,Bas,Moyen,Non,7,65,Haut,Oui,2,Moyen,Moyen,Publique,Negative,3,Oui,Licence,Proche,Homme,67
20,86,Haut,Haut,Non,7,73,Moyen,Oui,3,Bas,Bas,Publique,Neutre,3,Oui,Lycee,Proche,Homme,69
19,100,Moyen,Bas,Oui,9,66,Haut,Oui,1,Haut,Moyen,Publique,Negative,4,Oui,Master,Moderee,Homme,69
23,73,Bas,Haut,Non,5,60,Haut,Oui,1,Moyen,Moyen,Privee,Positif,2,Non,Master,Proche,Femme,67
19,66,Haut,Moyen,Non,8,77,Bas,Non,3,Moyen,Moyen,Publique,Negative,4,Non,Licence,Moderee,Femme,64
17,83,Haut,Moyen,Oui,6,98,Moyen,Oui,0,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,69
15,97,Moyen,Haut,Non,6,90,Haut,Oui,2,Haut,Haut,Privee,Neutre,0,Non,Lycee,Proche,Homme,71
27,69,Moyen,Haut,Oui,7,89,Bas,Oui,2,Haut,Haut,Privee,Neutre,1,Non,Lycee,Moderee,Homme,69
24,95,Moyen,Haut,Oui,8,77,Bas,Oui,1,Bas,Moyen,Publique,Positif,3,Oui,Lycee,Proche,Homme,71
20,82,Bas,Moyen,Non,8,66,Bas,Oui,0,Haut,Moyen,Publique,Positif,2,Non,Master,Proche,Homme,66
17,67,Haut,Moyen,Non,8,82,Moyen,Oui,0,Moyen,Moyen,Publique,Positif,4,Non,Lycee,Proche,Femme,65
