Heures_Etudiees,Presence,Implication_Parentale,Acces_aux_Ressources,Activites_Extrascolaires,Heures_Sommeil,Scores_Precedents,Niveau_Motivation,Acces_Internet,Sessions_Tutorat,Revenu_Famille,Qualite_Enseignant,Type_Ecole,Influence_Entourage,Activite_Physique,Troubles_Apprentissage,Niveau_Education_Parents,Distance_Maison,Genre,Score_Examen
10,94,Haut,Bas,Non,5,71,Moyen,Oui,1,Haut,Moyen,Publique,Positif,3,Non,Lycee,Moderee,Homme,67
9,89,Bas,Haut,Oui,7,91,Moyen,Oui,1,Haut,Bas,Publique,Neutre,3,Non,Master,Proche,Homme,67
12,69,Haut,Bas,Non,7,70,Moyen,Oui,1,Moyen,Moyen,Privee,Positif,4,Non,Lycee,Proche,Homme,62
16,76,Moyen,Haut,Oui,6,63,Haut,Oui,0,Bas,Moyen,Publique,Positif,1,Non,Lycee,Proche,Femme,86
32,80,Haut,Moyen,Non,6,77,Bas,Oui,0,Moyen,Moyen,Publique,Neutre,5,Non,Licence,Proche,Homme,71
17,92,Moyen,Moyen,Oui,8,79,Moyen,Oui,1,Bas,Moyen,Publique,Positif,3,Non,Master,Proche,Homme,70
21,94,Moyen,Moyen,Non,8,88,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Licence,Proche,Homme,71
22,96,Haut,Bas,Non,10,90,Haut,Oui,2,Bas,Moyen,Publique,Neutre,3,Oui,Licence,Moderee,Homme,71
21,80,Haut,Haut,Oui,9,85,Bas,Oui,1,Haut,Moyen,Publique,Negative,3,Non,Licence,Proche,Femme,70
20,88,Moyen,Haut,Oui,5,50,Moyen,Non,2,Bas,Moyen,Publique,Neutre,5,Non,Lycee,Moderee,Homme,67
13,64,Moyen,Bas,Oui,7,50,Haut,Oui,0,Moyen,Bas,Publique,Positif,4,Non,Lycee,Proche,Homme,60
29,83,Haut,Haut,Non,5,99,Moyen,Oui,0,Moyen,Haut,Publique,Neutre,4,Non,Licence,Proche,Femme,73
31,70,Haut,Bas,Oui,4,63,Haut,Oui,1,Moyen,Moyen,Publique,Neutre,2,Oui,Lycee,Proche,Femme,67
10,77,Bas,Haut,Oui,10,64,Haut,Oui,1,Bas,Moyen,Privee,Negative,3,Oui,Licence,Proche,Femme,62
14,85,Moyen,Haut,Non,9,87,Haut,Oui,0,Moyen,Moyen,Publique,Negative,3,Non,Licence,Proche,Femme,67
18,70,Haut,Bas,Non,6,79,Moyen,Oui,1,Moyen,Haut,Publique,Positif,2,Non,Licence,Proche,Femme,65
14,62,Moyen,Moyen,Non,9,73,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,6,Non,Lycee,Proche,Homme,61
23,60,Haut,Moyen,Oui,9,56,Bas,Non,0,Bas,Moyen,Privee,Negative,4,Non,Lycee,Moderee,Femme,61
16,61,Haut,Moyen,Non,4,54,Bas,Oui,1,Bas,Moyen,Privee,Neutre,2,Non,Lycee,Proche,Femme,60
33,60,Haut,Haut,Non,8,85,Bas,Oui,4,Bas,Bas,Publique,Negative,3,Non,Lycee,Proche,Homme,68
27,64,Haut,Moyen,Oui,6,56,Bas,Oui,0,Bas,Haut,Publique,Neutre,5,Non,Licence,Moderee,Femme,65
21,70,Haut,Haut,Oui,8,72,Bas,Oui,3,Moyen,Bas,Publique,Neutre,1,Non,Master,Moderee,Femme,67
26,69,Haut,Bas,Non,10,87,Bas,Oui,2,Moyen,Bas,Publique,Positif,2,Non,Master,Proche,Homme,67
27,99,Haut,Moyen,Non,9,96,Bas,Oui,0,Haut,Moyen,Privee,Positif,2,Non,Licence,Moderee,Homme,74
17,72,Bas,Moyen,Non,7,94,Bas,Oui,4,Moyen,Moyen,Publique,Positif,2,Non,Lycee,Loin,Femme,64
15,65,Moyen,Haut,Oui,9,93,Bas,Oui,2,Bas,Bas,Privee,Neutre,3,Non,Licence,Proche,Homme,64
20,82,Moyen,Bas,Oui,4,68,Moyen,Oui,2,Bas,Haut,Publique,Neutre,3,Non,Lycee,Proche,Homme,67
25,94,Haut,Haut,Non,8,96,Haut,Oui,6,Moyen,Moyen,Publique,Negative,3,Oui,Lycee,Loin,Femme,74
21,87,Moyen,Moyen,Oui,8,84,Haut,Oui,1,Bas,Bas,Privee,Positif,2,Non,Licence,Proche,Homme,69
11,72,Bas,Moyen,Non,8,94,Haut,Oui,1,Bas,Bas,Publique,Positif,2,Non,Lycee,Proche,Homme,62
20,89,Haut,Haut,Oui,8,52,Bas,Oui,2,Moyen,Moyen,Publique,Negative,3,Non,Licence,Moderee,Femme,69
20,89,Haut,Moyen,Oui,8,71,Moyen,Oui,1,Moyen,Moyen,Publique,Negative,1,Non,Master,Loin,Homme,68
32,87,Haut,Moyen,Oui,4,91,Moyen,Oui,2,Haut,Moyen,Publique,Neutre,2,Non,Lycee,Moderee,Femme,74
12,95,Moyen,Moyen,Non,7,70,Moyen,Oui,4,Moyen,Haut,Publique,Positif,3,Non,Lycee,Loin,Homme,68
23,95,Moyen,Moyen,Oui,6,94,Haut,Oui,2,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,73
29,83,Moyen,Bas,Non,8,62,Bas,Oui,4,Haut,Moyen,Publique,Negative,5,Non,Licence,Proche,Homme,70
34,77,Moyen,Haut,Non,9,52,Moyen,Oui,0,Moyen,Moyen,Privee,Neutre,4,Non,Lycee,Moderee,Femme,69
18,86,Moyen,Moyen,Oui,6,88,Moyen,Oui,2,Moyen,Haut,Publique,Neutre,2,Non,Licence,Loin,Homme,68
23,93,Moyen,Haut,Non,5,81,Haut,Oui,2,Bas,Moyen,Privee,Negative,1,Non,Licence,Proche,Homme,71
23,60,Bas,Moyen,Non,7,72,Bas,Oui,3,Haut,Moyen,Publique,Neutre,2,Non,Licence,Proche,Femme,64
21,100,Moyen,Moyen,Non,5,92,Bas,Oui,3,Bas,Bas,Publique,Positif,3,Oui,Master,Proche,Homme,71
19,67,Moyen,Moyen,Non,7,91,Moyen,Oui,1,Bas,Haut,Publique,Neutre,3,Non,Lycee,Proche,Femme,65
23,79,Bas,Moyen,Oui,7,66,Haut,Oui,1,Haut,Moyen,Privee,Positif,3,Non,Master,Proche,Homme,68
5,95,Moyen,Haut,Oui,8,92,Bas,Oui,1,Bas,Haut,Privee,Neutre,2,Non,Licence,Proche,Femme,67
24,69,Moyen,Haut,Oui,7,67,Moyen,Oui,2,Moyen,Haut,Publique,Negative,4,Non,Master,Loin,Homme,67
21,79,Moyen,Bas,Oui,7,81,Bas,Oui,2,Moyen,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Homme,67
19,65,Moyen,Haut,Oui,9,60,Bas,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Master,Moderee,Homme,63
32,76,Moyen,Moyen,Non,7,63,Moyen,Oui,0,Moyen,Bas,Publique,Positif,3,Non,Lycee,Proche,Femme,68
16,67,Haut,Haut,Oui,6,72,Moyen,Oui,1,Bas,Haut,Publique,Positif,3,Non,Master,Proche,Femme,66
18,75,Moyen,Moyen,Oui,7,66,Haut,Oui,1,Haut,Haut,Publique,Positif,4,Non,Lycee,Proche,Homme,67
32,75,Moyen,Bas,Oui,6,56,Moyen,Oui,3,Moyen,Moyen,Publique,Neutre,2,Non,Licence,Moderee,Femme,68
15,100,Haut,Moyen,Oui,5,74,Moyen,Oui,2,Haut,Moyen,Privee,Neutre,3,Non,Master,Proche,Homme,72
17,100,Moyen,Moyen,Non,5,76,Bas,Oui,3,Bas,Haut,Privee,Neutre,3,Non,Master,Moderee,Femme,70
19,65,Bas,Haut,Non,9,58,Bas,Oui,3,Moyen,Moyen,Publique,Negative,4,Non,Lycee,Moderee,Femme,62
25,89,Moyen,Bas,Oui,6,59,Moyen,Oui,2,Bas,Moyen,Publique,Neutre,2,Non,Licence,Proche,Femme,69
21,62,Moyen,Bas,Oui,7,51,Bas,Oui,0,Bas,Moyen,Privee,Positif,4,Non,Lycee,Proche,Femme,61
12,61,Moyen,Bas,Oui,7,52,Bas,Oui,2,Bas,Moyen,Publique,Positif,2,Non,Lycee,Moderee,Femme,58
17,64,Bas,Moyen,Non,7,68,Moyen,Oui,5,Moyen,Moyen,Privee,Neutre,3,Non,Lycee,Proche,Homme,63
16,99,Haut,Moyen,Non,9,57,Haut,Non,4,Moyen,Moyen,Publique,Positif,3,Non,Licence,Proche,Femme,71
20,98,Bas,Moyen,Oui,7,96,Bas,Non,1,Bas,Haut,Publique,Positif,3,Non,Licence,Proche,Femme,70
23,68,Haut,Moyen,Non,6,60,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Femme,64
23,66,Haut,Bas,Non,6,53,Bas,Oui,2,Moyen,Moyen,Publique,Positif,1,Non,Licence,Loin,Homme,63
9,70,Haut,Moyen,Oui,8,70,Bas,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Licence,Proche,Homme,63
26,81,Haut,Bas,Non,8,60,Haut,Oui,2,Bas,Haut,Publique,Positif,5,Non,Master,Proche,Femme,71
22,83,Bas,Haut,Oui,8,53,Moyen,Non,0,Bas,Bas,Publique,Negative,2,Non,Master,Proche,Femme,65
28,69,Haut,Haut,Non,7,88,Bas,Oui,2,Bas,Moyen,Publique,Neutre,2,Non,Lycee,Moderee,Homme,68
23,90,Moyen,Haut,Oui,5,78,Haut,Non,1,Moyen,Moyen,Privee,Neutre,3,Non,Lycee,Moderee,Homme,70
27,72,Haut,Haut,Oui,8,53,Moyen,Oui,3,Moyen,Bas,Publique,Neutre,3,Non,Lycee,Loin,Femme,68
23,97,Moyen,Haut,Non,7,73,Moyen,Non,3,Bas,Moyen,Privee,Negative,1,Non,Lycee,Moderee,Homme,69
28,86,Moyen,Moyen,Oui,7,52,Moyen,Oui,0,Moyen,Moyen,Publique,Positif,5,Non,Licence,Proche,Homme,70
23,77,Haut,Moyen,Non,5,68,Bas,Oui,0,Haut,Haut,Privee,Positif,3,Oui,Lycee,Proche,Homme,67
19,92,Bas,Haut,Oui,6,68,Moyen,Oui,2,Moyen,Moyen,Publique,Neutre,2,Non,Lycee,Proche,Femme,69
25,72,Moyen,Moyen,Oui,8,87,Bas,Oui,3,Moyen,Bas,Publique,Positif,3,Non,Master,Moderee,Homme,68
23,74,Haut,Moyen,Non,8,95,Moyen,Oui,2,Bas,Moyen,Publique,Negative,2,Non,Licence,Loin,Femme,67
12,97,Moyen,Haut,Oui,7,57,Bas,Oui,0,Bas,Moyen,Privee,Positif,4,Non,Licence,Moderee,Femme,67
12,67,Moyen,Haut,Oui,8,77,Moyen,Oui,2,Bas,Haut,Privee,Positif,3,Non,Licence,Proche,Homme,64
22,62,Haut,Moyen,Non,9,51,Moyen,Oui,2,Bas,Moyen,Publique,Neutre,2,Non,Lycee,Proche,Homme,63
21,78,Bas,Haut,Non,8,91,Moyen,Non,1,Moyen,Bas,Privee,Negative,5,Non,Master,Proche,Femme,67
16,92,Moyen,Haut,Oui,8,68,Moyen,Oui,1,Moyen,Haut,Publique,Positif,2,Non,Lycee,Proche,Homme,70
21,91,Haut,Moyen,Oui,6,53,Haut,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Master,Proche,Femme,71
30,97,Moyen,Haut,Oui,6,66,Haut,Oui,1,Moyen,Moyen,Privee,Neutre,2,Non,Licence,Proche,Homme,74
24,81,Moyen,Haut,Oui,9,64,Haut,Oui,2,Haut,Bas,Publique,Positif,3,Non,Lycee,Proche,Homme,70
13,64,Bas,Bas,Non,6,88,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,2,Non,Licence,Moderee,Femme,59
19,84,Bas,Moyen,Oui,8,56,Moyen,Oui,0,Bas,Moyen,Privee,Neutre,3,Oui,Lycee,Proche,Homme,64
15,91,Bas,Moyen,Non,10,78,Bas,Oui,2,Moyen,Haut,Publique,Neutre,3,Non,Lycee,Proche,Femme,67
18,64,Moyen,Moyen,Oui,8,90,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,63
18,67,Bas,Haut,Oui,7,87,Moyen,Oui,5,Bas,Bas,Publique,Positif,2,Non,Licence,Proche,Homme,66
17,60,Moyen,Moyen,Oui,5,97,Moyen,Oui,1,Moyen,Moyen,Privee,Negative,4,Non,Licence,Loin,Homme,62
12,84,Bas,Moyen,Non,7,50,Moyen,Oui,3,Haut,Haut,Publique,Neutre,3,Non,Lycee,Proche,Homme,65
19,95,Haut,Haut,Oui,9,68,Moyen,Oui,3,Haut,Moyen,Publique,Positif,4,Non,Licence,Loin,Homme,73
17,87,Haut,Haut,Oui,7,68,Haut,Oui,1,Moyen,Haut,Publique,Positif,2,Non,Lycee,Proche,Homme,70
2,99,Moyen,Bas,Oui,9,52,Bas,Oui,0,Moyen,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Homme,62
32,63,Moyen,Haut,Non,8,91,Moyen,Non,2,Haut,Bas,Publique,Positif,5,Oui,Lycee,Proche,Femme,68
27,96,Haut,Bas,Oui,7,84,Moyen,Oui,1,Haut,Moyen,Publique,Neutre,3,Non,Licence,Proche,Homme,74
18,93,Moyen,Moyen,Non,7,76,Bas,Oui,2,Moyen,Moyen,Privee,Neutre,4,Non,Lycee,Proche,Femme,96
20,73,Haut,Haut,Non,5,70,Haut,Oui,1,Bas,Haut,Publique,Negative,2,Non,Lycee,Moderee,Homme,66
13,99,Bas,Haut,Oui,6,95,Moyen,Non,0,Bas,Moyen,Publique,Positif,4,Non,Master,Proche,Homme,69
30,72,Haut,Haut,Oui,6,63,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Master,Proche,Femme,70
31,96,Moyen,Bas,Oui,8,67,Moyen,Oui,2,Moyen,Moyen,Privee,Neutre,3,Non,Licence,Proche,Homme,73
21,95,Bas,Bas,Non,7,98,Bas,Oui,1,Bas,Haut,Publique,Positif,2,Non,Lycee,Proche,Homme,69
26,90,Haut,Haut,Oui,9,53,Moyen,Oui,1,Bas,Moyen,Privee,Neutre,4,Non,Lycee,Loin,Homme,71
21,83,Haut,Bas,Oui,7,89,Bas,Non,0,Bas,Bas,Publique,Neutre,2,Non,Licence,Moderee,Femme,65
12,65,Moyen,Bas,Oui,6,86,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Master,Proche,Femme,62
21,74,Bas,Moyen,Non,6,55,Haut,Oui,3,Bas,Moyen,Publique,Positif,2,Non,Licence,Proche,Homme,65
17,92,Moyen,Moyen,Non,7,99,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,2,Non,Licence,Loin,Femme,68
19,90,Bas,Bas,Oui,6,51,Haut,Oui,1,Bas,Moyen,Publique,Negative,3,Oui,Master,Proche,Homme,65
19,96,Moyen,Haut,Oui,5,67,Moyen,Oui,4,Haut,Moyen,Privee,Neutre,1,Non,Lycee,Moderee,Homme,72
20,61,Haut,Haut,Oui,9,54,Moyen,Oui,2,Haut,Moyen,Privee,Positif,4,Non,Master,Proche,Homme,67
20,92,Moyen,Bas,Non,7,53,Moyen,Oui,2,Moyen,Haut,Privee,Positif,2,Non,Licence,Loin,Homme,68
14,98,Bas,Moyen,Non,7,98,Moyen,Non,0,Moyen,Haut,Publique,Positif,3,Non,Lycee,Proche,Homme,68
16,92,Moyen,Moyen,Non,6,86,Bas,Non,2,Moyen,Moyen,Privee,Neutre,3,Oui,Licence,Proche,Femme,66
12,65,Moyen,Haut,Oui,5,75,Haut,Oui,0,Haut,Moyen,Privee,Negative,2,Non,Lycee,Moderee,Homme,62
26,63,Moyen,Moyen,Oui,7,55,Moyen,Oui,2,Moyen,Haut,Publique,Neutre,4,Non,Lycee,Loin,Homme,65
7,61,Bas,Haut,Oui,4,76,Haut,Oui,1,Moyen,Moyen,Privee,Positif,5,Non,Lycee,Loin,Femme,60
27,85,Haut,Moyen,Oui,8,66,Moyen,Oui,2,Bas,Haut,Privee,Neutre,4,Oui,Lycee,Moderee,Homme,70
28,85,Moyen,Moyen,Oui,6,64,Bas,Oui,1,Bas,Moyen,Publique,Neutre,1,Non,Lycee,Moderee,Homme,68
18,99,Moyen,Haut,Oui,7,81,Bas,Oui,1,Moyen,Moyen,Publique,Neutre,3,Non,Master,Proche,Homme,72
4,76,Moyen,Moyen,Oui,8,90,Moyen,Oui,2,Haut,Moyen,Publique,Positif,2,Non,Lycee,Moderee,Femme,63
18,73,Moyen,Haut,Oui,7,72,Bas,Oui,1,Moyen,Moyen,Privee,Neutre,1,Oui,Lycee,Moderee,Homme,63
20,85,Bas,Moyen,Oui,5,75,Bas,Oui,1,Moyen,Moyen,Publique,Neutre,2,Non,Licence,Proche,Homme,67
17,97,Moyen,Moyen,Non,5,56,Bas,Oui,2,Haut,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,69
29,92,Haut,Moyen,Oui,4,91,Bas,Oui,1,Haut,Haut,Publique,Neutre,4,Non,Lycee,Proche,Femme,75
24,77,Bas,Moyen,Non,8,92,Haut,Oui,0,Haut,Moyen,Publique,Neutre,3,Non,Lycee,Moderee,Homme,67
14,85,Haut,Haut,Oui,5,77,Moyen,Oui,2,Bas,Haut,Publique,Positif,3,Non,Lycee,Proche,Homme,69
10,94,Bas,Moyen,Non,9,59,Bas,Oui,0,Moyen,Moyen,Publique,Positif,2,Non,Master,Proche,Homme,65
18,80,Bas,Haut,Oui,8,75,Moyen,Non,2,Moyen,Moyen,Publique,Negative,4,Non,Lycee,Proche,Homme,65
19,69,Moyen,Moyen,Oui,7,55,Bas,Oui,1,Bas,Moyen,Publique,Positif,4,Non,Licence,Proche,Femme,63
23,67,Bas,Moyen,Non,6,88,Moyen,Oui,2,Moyen,Moyen,Privee,Neutre,4,Non,Lycee,Proche,Homme,65
17,60,Moyen,Bas,Non,6,66,Moyen,Oui,0,Bas,Moyen,Publique,Positif,2,Non,Lycee,Loin,Femme,58
23,89,Haut,Haut,Oui,6,66,Bas,Oui,0,Bas,Haut,Privee,Positif,3,Non,Lycee,Moderee,Homme,70
32,64,Bas,Bas,Oui,6,97,Moyen,Oui,1,Moyen,Bas,Publique,Neutre,5,Non,Licence,Moderee,Homme,66
25,70,Moyen,Bas,Non,9,71,Moyen,Non,2,Bas,Moyen,Publique,Negative,2,Non,Licence,Proche,Femme,63
20,72,Moyen,Bas,Oui,6,89,Bas,Oui,1,Bas,Moyen,Privee,Negative,3,Non,Lycee,Loin,Homme,62
19,82,Moyen,Moyen,Oui,8,82,Haut,Oui,2,Moyen,Moyen,Privee,Positif,3,Non,Licence,Moderee,Femme,69
18,76,Moyen,Moyen,Non,9,66,Haut,Oui,1,Haut,Haut,Publique,Positif,3,Non,Lycee,Proche,Femme,66
27,87,Haut,Bas,Non,6,56,Moyen,Oui,0,Bas,Haut,Publique,Neutre,2,Non,Lycee,Moderee,Homme,68
16,62,Bas,Moyen,Oui,8,90,Bas,Oui,2,Haut,Moyen,Publique,Neutre,2,Non,Master,Loin,Homme,62
20,65,Haut,Moyen,Non,6,88,Moyen,Oui,0,Moyen,Haut,Publique,Negative,4,Oui,Lycee,Proche,Homme,64
20,80,Moyen,Haut,Oui,7,58,Bas,Non,0,Moyen,Moyen,Publique,Neutre,2,Non,Licence,Proche,Femme,65
17,73,Moyen,Haut,Oui,6,62,Bas,Oui,2,Bas,Moyen,Privee,Negative,3,Non,Licence,Loin,Homme,64
12,72,Moyen,Moyen,Non,6,88,Haut,Oui,2,Haut,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,65
22,63,Moyen,Moyen,Oui,7,99,Bas,Oui,3,Moyen,Moyen,Privee,Neutre,4,Non,Lycee,Moderee,Homme,65
20,96,Bas,Moyen,Oui,5,92,Moyen,Oui,0,Moyen,Moyen,Publique,Neutre,3,Non,Licence,Proche,Femme,70
23,88,Bas,Haut,Non,8,84,Haut,Oui,2,Moyen,Moyen,Privee,Positif,3,Oui,Master,Proche,Femme,71
17,65,Moyen,Moyen,Oui,5,96,Bas,Oui,2,Moyen,Haut,Publique,Positif,3,Non,Licence,Moderee,Homme,65
27,63,Haut,Moyen,Non,5,64,Moyen,Non,1,Haut,Haut,Publique,Positif,4,Non,Master,Proche,Homme,67
15,99,Bas,Haut,Oui,7,50,Haut,Non,4,Bas,Moyen,Publique,Positif,2,Non,Lycee,Moderee,Homme,68
30,87,Haut,Haut,Oui,6,66,Bas,Oui,1,Moyen,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Homme,73
10,77,Moyen,Haut,Non,8,99,Moyen,Oui,0,Moyen,Haut,Publique,Neutre,4,Oui,Lycee,Proche,Homme,64
23,88,Haut,Haut,Non,7,94,Bas,Non,3,Bas,Moyen,Privee,Positif,1,Non,Lycee,Proche,Homme,71
23,90,Moyen,Haut,Non,5,53,Moyen,Oui,2,Moyen,Haut,Privee,Positif,2,Non,Lycee,Proche,Femme,70
15,91,Bas,Haut,Non,8,75,Moyen,Oui,4,Moyen,Moyen,Publique,Neutre,1,Non,Lycee,Proche,Femme,68
23,79,Haut,Moyen,Oui,7,54,Moyen,Oui,2,Bas,Moyen,Privee,Neutre,4,Non,Licence,Moderee,Femme,68
28,77,Bas,Haut,Oui,7,89,Moyen,Oui,3,Bas,Moyen,Publique,Positif,3,Oui,Lycee,Loin,Homme,68
7,60,Moyen,Haut,Oui,10,69,Bas,Oui,0,Bas,Moyen,Privee,Positif,3,Non,Licence,Moderee,Femme,59
23,97,Moyen,Moyen,Oui,9,96,Moyen,Oui,2,Moyen,Haut,Privee,Neutre,4,Non,Licence,Proche,Homme,74
5,84,Moyen,Moyen,Oui,7,53,Bas,Non,1,Bas,Haut,Publique,Positif,3,Non,Master,Moderee,Homme,62
14,68,Haut,Bas,Oui,5,87,Haut,Oui,2,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Loin,Homme,64
30,97,Haut,Haut,Non,5,70,Moyen,Oui,0,Haut,Moyen,Publique,Positif,2,Non,Master,Proche,Homme,76
17,97,Haut,Moyen,Oui,9,63,Moyen,Oui,2,Bas,Moyen,Publique,Positif,2,Non,Lycee,Proche,Homme,70
13,100,Haut,Moyen,Non,6,76,Moyen,Non,0,Bas,Bas,Publique,Positif,5,Non,Master,Proche,Homme,69
32,100,Bas,Haut,Oui,5,67,Moyen,Non,4,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Loin,Homme,74
9,70,Haut,Moyen,Non,8,82,Bas,Non,2,Haut,Haut,Publique,Negative,2,Non,Lycee,Proche,Femme,62
14,94,Moyen,Moyen,Non,9,83,Haut,Oui,2,Bas,Haut,Publique,Positif,3,Non,Master,Moderee,Homme,70
29,93,Bas,Moyen,Oui,9,54,Moyen,Non,4,Bas,Haut,Publique,Positif,3,Non,Lycee,Proche,Homme,71
31,69,Moyen,Bas,Oui,6,80,Bas,Oui,4,Moyen,Moyen,Publique,Negative,2,Non,Licence,Proche,Homme,68
19,64,Haut,Bas,Oui,8,86,Bas,Oui,3,Haut,Moyen,Privee,Neutre,3,Non,Master,Proche,Femme,66
13,99,Bas,Moyen,Non,7,54,Haut,Oui,3,Haut,Moyen,Publique,Negative,3,Non,Lycee,Loin,Homme,67
33,72,Haut,Moyen,Non,8,83,Bas,Oui,3,Bas,Haut,Privee,Neutre,4,Non,Lycee,Proche,Homme,71
30,95,Moyen,Moyen,Oui,7,90,Moyen,Oui,3,Moyen,Moyen,Publique,Neutre,1,Non,Lycee,Moderee,Homme,74
24,60,Bas,Moyen,Oui,6,92,Bas,Oui,3,Moyen,Moyen,Publique,Positif,2,Non,Licence,Proche,Homme,65
15,61,Haut,Bas,Oui,9,52,Moyen,Oui,1,Moyen,Moyen,Privee,Neutre,3,Non,Lycee,Moderee,Femme,60
20,79,Haut,Haut,Oui,7,85,Bas,Oui,2,Moyen,Moyen,Publique,Neutre,2,Non,Licence,Moderee,Homme,69
19,70,Moyen,Moyen,Oui,6,90,Bas,Oui,2,Bas,Moyen,Privee,Positif,3,Non,Lycee,Moderee,Homme,65
22,88,Moyen,Bas,Oui,7,70,Moyen,Oui,3,Bas,Moyen,Publique,Positif,2,Non,Lycee,Proche,Femme,69
29,83,Moyen,Bas,Oui,6,77,Haut,Oui,1,Moyen,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Homme,70
25,63,Haut,Bas,Oui,8,63,Moyen,Oui,0,Moyen,Haut,Privee,Positif,1,Oui,Master,Proche,Femme,65
14,67,Bas,Bas,Oui,7,66,Bas,Oui,0,Bas,Moyen,Publique,Neutre,4,Non,Lycee,Loin,Femme,57
28,76,Moyen,Moyen,Oui,6,75,Bas,Oui,0,Moyen,Haut,Publique,Positif,2,Non,Lycee,Proche,Femme,68
22,67,Haut,Haut,Non,10,58,Moyen,Oui,2,Haut,Bas,Publique,Neutre,3,Non,Master,Proche,Homme,67
24,92,Moyen,Moyen,Non,5,69,Moyen,Oui,2,Moyen,Moyen,Privee,Negative,4,Non,Lycee,Proche,Femme,70
29,77,Moyen,Moyen,Oui,8,65,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,68
13,64,Haut,Haut,Oui,7,62,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,1,Non,Licence,Moderee,Femme,62
20,79,Haut,Moyen,Oui,5,74,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,5,Non,Lycee,Loin,Homme,67
17,64,Haut,Haut,Oui,6,92,Moyen,Oui,0,Moyen,Moyen,Privee,Positif,1,Non,Master,Proche,Homme,66
11,65,Moyen,Bas,Oui,5,62,Moyen,Oui,2,Moyen,Haut,Publique,Neutre,2,Non,Licence,Loin,Femme,60
35,94,Haut,Moyen,Oui,7,63,Moyen,Oui,1,Bas,Haut,Publique,Positif,2,Non,Licence,Proche,Femme,75
9,97,Bas,Moyen,Oui,7,57,Moyen,Oui,4,Moyen,Haut,Publique,Neutre,5,Non,Lycee,Loin,Femme,67
20,93,Moyen,Haut,Non,10,97,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,2,Non,Master,Moderee,Homme,71
24,73,Bas,Bas,Oui,6,82,Moyen,Oui,0,Moyen,Moyen,Publique,Negative,2,Oui,Lycee,Proche,Homme,63
21,71,Haut,Moyen,Oui,9,55,Bas,Oui,2,Haut,Haut,Publique,Positif,1,Non,Master,Moderee,Homme,67
19,82,Haut,Moyen,Non,8,82,Bas,Oui,2,Bas,Moyen,Privee,Negative,4,Non,Master,Proche,Femme,68
12,89,Haut,Bas,Oui,4,59,Bas,Oui,2,Bas,Haut,Publique,Negative,4,Non,Lycee,Proche,Homme,65
21,100,Bas,Haut,Non,6,94,Moyen,Non,1,Haut,Moyen,Publique,Positif,3,Non,Licence,Moderee,Femme,72
15,65,Moyen,Moyen,Non,8,62,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,4,Non,Lycee,Moderee,Femme,61
7,62,Bas,Haut,Non,7,90,Moyen,Oui,1,Moyen,Bas,Publique,Neutre,5,Non,Licence,Moderee,Femme,60
27,88,Haut,Haut,Oui,7,60,Moyen,Oui,2,Bas,Moyen,Publique,Positif,2,Non,Lycee,Proche,Femme,72
26,93,Moyen,Moyen,Oui,6,78,Moyen,Oui,2,Moyen,Moyen,Publique,Neutre,3,Non,Master,Loin,Femme,72
20,94,Bas,Moyen,Oui,6,96,Moyen,Oui,2,Moyen,Moyen,Privee,Negative,3,Non,Licence,Proche,Homme,70
21,87,Bas,Moyen,Non,7,65,Haut,Oui,2,Moyen,Moyen,Publique,Negative,3,Oui,Licence,Proche,Homme,67
26,98,Moyen,Moyen,Non,10,54,Moyen,Oui,0,Bas,Haut,Privee,Neutre,1,Non,Master,Proche,Homme,71
21,80,Moyen,Bas,Oui,6,78,Moyen,Oui,0,Moyen,Moyen,Privee,Negative,2,Non,Master,Proche,Femme,66
25,97,Haut,Haut,Non,6,59,Bas,Oui,0,Bas,Haut,Publique,Positif,2,Non,Lycee,Proche,Femme,72
